"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_PassEndY","type_value_StandingSave","type_value_PassEndX","type_value_Length","type_value_Zone","type_value_Longball","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissRight","type_value_MissLeft","type_value_Cross","type_value_Chipped","type_value_RightFoot","type_value_CornerTaken","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_LowCentre","type_value_BlockedX","type_value_Assisted","type_value_GoalMouthY","type_value_GoalMouthZ","type_value_BlockedY","type_value_LeftFoot","type_value_FirstTouch","type_value_RegularPlay","type_value_RelatedEventId","type_value_SmallBoxLeft","type_value_Collected","type_value_DivingSave","type_value_Hands","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_OtherBodyPart","type_value_LayOff","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_GoalDisallowed","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_Blocked","type_value_BoxRight","type_value_LowLeft","type_value_OutfielderBlock","type_value_BoxCentre","type_value_FromCorner","type_value_HighCentre","type_value_LowRight","type_value_Volley","type_value_ParriedDanger","type_value_GoalKick","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_BigChanceCreated","type_value_BigChance","type_value_ParriedSafe","type_value_Feet","type_value_OutOfBoxLeft","type_value_IndividualPlay","type_value_MissHigh","type_value_FastBreak","type_value_SetPiece","type_value_HighRight","type_value_SmallBoxRight","type_value_OutOfBoxCentre","type_value_Yellow","type_value_SixYardBlock","type_value_SavedOffline","type_value_SmallBoxCentre","type_value_IntentionalGoalAssist","type_value_DirectFreekick","type_value_BlockedCross","type_value_KeeperSaveObox","type_value_HighClaim","type_value_HighLeft","type_value_ThrowinSetPiece","type_value_OverRun","type_value_OneOnOne","type_value_BoxLeft","value_Angle","value_PassEndY","value_StandingSave","value_PassEndX","value_Length","value_Zone","value_Longball","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissRight","value_MissLeft","value_Cross","value_Chipped","value_RightFoot","value_CornerTaken","value_Head","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_LowCentre","value_BlockedX","value_Assisted","value_GoalMouthY","value_GoalMouthZ","value_BlockedY","value_LeftFoot","value_FirstTouch","value_RegularPlay","value_RelatedEventId","value_SmallBoxLeft","value_Collected","value_DivingSave","value_Hands","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_KeeperThrow","value_OtherBodyPart","value_LayOff","value_ThrowIn","value_Foul","value_FreekickTaken","value_GoalDisallowed","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_Throughball","value_Blocked","value_BoxRight","value_LowLeft","value_OutfielderBlock","value_BoxCentre","value_FromCorner","value_HighCentre","value_LowRight","value_Volley","value_ParriedDanger","value_GoalKick","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_BigChanceCreated","value_BigChance","value_ParriedSafe","value_Feet","value_OutOfBoxLeft","value_IndividualPlay","value_MissHigh","value_FastBreak","value_SetPiece","value_HighRight","value_SmallBoxRight","value_OutOfBoxCentre","value_Yellow","value_SixYardBlock","value_SavedOffline","value_SmallBoxCentre","value_IntentionalGoalAssist","value_DirectFreekick","value_BlockedCross","value_KeeperSaveObox","value_HighClaim","value_HighLeft","value_ThrowinSetPiece","value_OverRun","value_OneOnOne","value_BoxLeft","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1245,616,72,53,162,27.93,61.132,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,299272,25.095,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.2333333333333,2813599981,77,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.24","81.8",NA,"23.9","6.2","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.00977659,0.00942382,-0.000352770000000001,"Crystal Palace","Tottenham",25,"Ben Chilwell","Sub",NA,-1.0728966258994,0,-117.235146699303,"B. Chilwell",1245,75,"Crystal Palace",1245
1246,616.5,72,55,162,25.095,55.624,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,344166,31.605,49.368,NA,NA,NA,NA,NA,617,NA,NA,NA,NA,77.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.00942382,0.01110462,0.0016808,"Crystal Palace","Tottenham",18,"Daichi Kamada","Sub",NA,0,7.79258796680307,-43.8601591691013,"D. Kamada",1246,75,"Crystal Palace",1246
1247,617,72,57,162,31.605,49.368,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 118, 120, 29, 36, 38, 216, 218)",TRUE,344166,40.95,29.308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3,2813600003,77,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.15","43.1",NA,"39.0","22.1","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",18,"Daichi Kamada","Sub",NA,10.7650482249473,0,-65.0214272673994,"D. Kamada",1247,75,"Crystal Palace",1247
1248,584,72,59,30,60.48,39.236,"SecondHalf","Interception","Successful",NA,NA,NA,"c(91, 101, 56)",TRUE,303096,60.48,39.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3333333333333,2813600035,77,NA,NA,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",8,"Yves Bissouma","Sub",NA,0,0,0,"Y. Bissouma",1248,76,"Tottenham",1248
1249,757,73,2,30,76.125,46.036,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,422885,76.125,46.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3833333333333,2813759155,78,NA,NA,178,NA,NA,56,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",11,"Mathys Tel","FWL",TRUE,0,0,0,"M. Tel",1249,76,"Tottenham",1249
1250,586,73,3,30,74.55,48.688,"SecondHalf","Foul","Successful",NA,NA,NA,"c(91, 63)",TRUE,422885,74.55,48.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4,2813600113,78,NA,NA,NA,NA,NA,56,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",11,"Mathys Tel","FWL",TRUE,0,0,0,"M. Tel",1250,76,"Tottenham",1250
1251,618,73,3,162,30.45,19.312,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,108638,30.45,19.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4,2813600085,78,NA,NA,178,NA,NA,56,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",19,"Will Hughes","MC",TRUE,0,0,0,"W. Hughes",1251,76,"Tottenham",1251
1252,587,74,0,30,78.12,48.212,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 124, 133, 36, 38, 217, 218)",TRUE,91909,101.115,31.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.35,2813600921,79,213,141,178,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.65","46.3",NA,"96.3","28.4","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",7,"Son Heung-Min","Sub",NA,25.7772932749066,0,-36.03448408271,"S. Heung-Min",1252,76,"Tottenham",1252
1253,619,74,1,162,3.78,39.1,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,374631,0,42.908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.3666666666667,2813600949,79,213,141,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.54","63.1",NA,"0.0","6.7","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",6,"Marc Guehi","DC",TRUE,0,0,134.788577418961,"M. Guehi",1253,76,"Tottenham",1253
1254,588,74,3,30,104.58,28.016,"SecondHalf","CornerAwarded","Successful",NA,NA,NA,"122",FALSE,91909,104.58,28.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,2813600977,79,NA,NA,NA,NA,NA,56,NA,NA,233,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,"620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",7,"Son Heung-Min","Sub",NA,0,0,0,"S. Heung-Min",1254,76,"Tottenham",1254
1255,620,74,3,162,0.42,39.984,"SecondHalf","CornerAwarded","Unsuccessful",NA,NA,NA,"122",FALSE,374631,0.42,39.984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.4,2813600953,79,NA,NA,NA,NA,NA,56,NA,NA,233,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,"588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",6,"Marc Guehi","DC",TRUE,0,0,0,"M. Guehi",1255,76,"Tottenham",1255
1256,589,74,23,30,104.475,0.34,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 124, 126, 31, 33, 34, 35, 37, 217, 218)",TRUE,422885,95.34,31.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7333333333333,2813601325,79,213,141,178,140,212,56,1,NA,NA,NA,NA,NA,NA,2,155,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.86","45.8",NA,"90.8","32.1","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Tottenham","Crystal Palace",11,"Mathys Tel","FWL",TRUE,23.5907461973887,0,106.517849625201,"M. Tel",1256,76,"Tottenham",1256
1257,621,74,25,162,11.34,39.372,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 57, 215)",TRUE,322670,33.915,49.844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.7666666666667,2813601335,79,213,141,NA,140,212,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.43","73.3",NA,"32.3","24.9","Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,NA,NA,NA,"Crystal Palace","Tottenham",7,"Ismaila Sarr","AMC",TRUE,0,0,24.8854523398072,"I. Sarr",1257,76,"Tottenham",1257
1258,590,74,27,30,73.5,19.992,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 35, 37, 216, 218)",TRUE,444751,62.265,24.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8,2813601377,79,213,141,178,140,212,56,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.73","36.6",NA,"59.3","12.3","Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 23:16:27",60254,"Tottenham Hotspur Stadium","Chris Kavanagh","0 : 2",30,162,0.0241224,0.01935132,-0.00477108,"Tottenham","Crystal Palace",28,"Wilson Odobert","FWR",TRUE,-9.22138568239745,0,156.453340664579,"W. Odobert",1258,76,"Tottenham",1258
