"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_Angle","type_value_Longball","type_value_Length","type_value_Zone","type_value_PassEndY","type_value_PassEndX","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Cross","type_value_RightFoot","type_value_BlockedCross","type_value_MissLeft","type_value_MissRight","type_value_Chipped","type_value_CornerTaken","type_value_Head","type_value_KeeperThrow","type_value_LeadingToGoal","type_value_RegularPlay","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_Assisted","type_value_LeftFoot","type_value_RelatedEventId","type_value_FirstTouch","type_value_SmallBoxCentre","type_value_HighCentre","type_value_BigChance","type_value_GoalMouthZ","type_value_Foul","type_value_FreekickTaken","type_value_ThrowIn","type_value_OtherBodyPart","type_value_LayOff","type_value_BoxRight","type_value_LowLeft","type_value_BlockedY","type_value_BlockedX","type_value_Blocked","type_value_OutfielderBlock","type_value_Volley","type_value_BoxCentre","type_value_GoalKick","type_value_SetPiece","type_value_HighRight","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_LowRight","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_Throughball","type_value_FromCorner","type_value_MissHigh","type_value_LowCentre","type_value_Collected","type_value_HighClaim","type_value_Red","type_value_Yellow","type_value_OverRun","type_value_SmallBoxRight","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_DeepBoxRight","type_value_FastBreak","type_value_SmallBoxLeft","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_ParriedSafe","type_value_KeeperSaveObox","type_value_BoxLeft","type_value_DivingSave","type_value_LastMan","type_value_OneOnOne","type_value_AerialFoul","value_StandingSave","value_Angle","value_Longball","value_Length","value_Zone","value_PassEndY","value_PassEndX","value_HeadPass","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Cross","value_RightFoot","value_BlockedCross","value_MissLeft","value_MissRight","value_Chipped","value_CornerTaken","value_Head","value_KeeperThrow","value_LeadingToGoal","value_RegularPlay","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_GoalMouthY","value_Assisted","value_LeftFoot","value_RelatedEventId","value_FirstTouch","value_SmallBoxCentre","value_HighCentre","value_BigChance","value_GoalMouthZ","value_Foul","value_FreekickTaken","value_ThrowIn","value_OtherBodyPart","value_LayOff","value_BoxRight","value_LowLeft","value_BlockedY","value_BlockedX","value_Blocked","value_OutfielderBlock","value_Volley","value_BoxCentre","value_GoalKick","value_SetPiece","value_HighRight","value_Hands","value_KeeperSaveInTheBox","value_LowRight","value_OutOfBoxCentre","value_IndividualPlay","value_Throughball","value_FromCorner","value_MissHigh","value_LowCentre","value_Collected","value_HighClaim","value_Red","value_Yellow","value_OverRun","value_SmallBoxRight","value_ParriedDanger","value_KeeperSaveInSixYard","value_DeepBoxRight","value_FastBreak","value_SmallBoxLeft","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_TeamPlayerFormation","value_ParriedSafe","value_KeeperSaveObox","value_BoxLeft","value_DivingSave","value_LastMan","value_OneOnOne","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1632,773,86,29,15,43.26,64.26,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,346300,48.3,53.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.45,2813486689,93,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.17",NA,"11.4","Back","79.4","46.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01248344,0.0138454,0.00136196,"Chelsea","Newcastle",19,"Jadon Sancho","Sub",NA,8.63548834128201,0,-63.8561019567662,"J. Sancho",1632,90,"Chelsea",1632
1633,773.5,86,32,15,48.3,53.992,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363496,71.4,54.808,NA,NA,NA,NA,NA,774,NA,NA,NA,NA,92.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.0138454,0.02401521,0.01016981,"Chelsea","Newcastle",3,"Marc Cucurella","DL",TRUE,0,20.5999982618257,2.02311358618474,"M. Cucurella",1633,90,"Chelsea",1633
1634,774,86,35,15,71.4,54.808,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,363496,92.19,64.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.55,2813486837,93,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.45",NA,"23.1","Left","95.3","87.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.02401521,0.03485072,0.01083551,"Chelsea","Newcastle",3,"Marc Cucurella","DL",TRUE,6.15990373818146,0,25.6786236900268,"M. Cucurella",1634,90,"Chelsea",1634
1635,774.5,86,36.5,15,92.19,64.804,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,369430,94.185,57.052,NA,NA,NA,NA,NA,775,NA,NA,NA,NA,92.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.03485072,0.04066992,0.0058192,"Chelsea","Newcastle",8,"Enzo Fernandez","DMC",TRUE,0,7.89849941871952,-75.567937063864,"E. Fernandez",1635,90,"Chelsea",1635
1636,775,86,38,15,94.185,57.052,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 38, 217, 218)",TRUE,369430,95.13,50.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6,2813486855,93,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.85",NA,"7.1","Center","73.6","90.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",8,"Enzo Fernandez","DMC",TRUE,6.62263829661007,0,-82.3158906435441,"E. Fernandez",1636,90,"Chelsea",1636
1637,715,86,40,23,9.345,21.352,"SecondHalf","Dispossessed","Successful",NA,NA,NA,"c(91, 70)",TRUE,141486,9.345,21.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.6333333333333,2813486987,93,NA,NA,NA,NA,56,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,"777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",23,"Jacob Murphy","DMR",TRUE,0,0,0,"J. Murphy",1637,90,"Chelsea",1637
1638,777,86,41,15,95.655,46.648,"SecondHalf","Tackle","Unsuccessful",NA,NA,NA,"c(91, 142)",TRUE,369430,95.655,46.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.65,2813486889,93,178,NA,NA,NA,56,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,"715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",8,"Enzo Fernandez","DMC",TRUE,0,0,0,"E. Fernandez",1638,90,"Chelsea",1638
1639,718,86,41,23,8.505,18.156,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,100599,31.71,5.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.65,2813488033,93,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.79",NA,"26.4","Back","8.2","30.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",17,"Emil Krafth","Sub",NA,0,0,-28.4632079225419,"E. Krafth",1639,90,"Chelsea",1639
1640,778,86,44,15,65.1,52.156,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 36, 37, 217, 218)",TRUE,410175,73.08,56.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7,2813487045,93,178,213,NA,212,56,141,140,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.49",NA,"9.1","Left","83.0","69.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01870347,0.02401521,0.00531174,"Chelsea","Newcastle",25,"Moises Caicedo","DR",TRUE,4.81817518147204,0,28.2287761813696,"M. Caicedo",1640,90,"Chelsea",1640
1641,779,86,46,15,71.715,55.828,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 204)",TRUE,346300,71.715,55.828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7333333333333,2813487047,93,178,NA,NA,NA,56,NA,NA,NA,NA,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Chelsea","Newcastle",19,"Jadon Sancho","Sub",NA,0,0,0,"J. Sancho",1641,90,"Chelsea",1641
1642,716,86,48,23,27.72,8.364,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 217)",TRUE,141486,77.07,12.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7666666666667,2813487187,93,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.08",NA,"49.5","Right","18.2","73.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,NA,NA,NA,"Newcastle","Chelsea",23,"Jacob Murphy","DMR",TRUE,0,0,4.64774564057694,"J. Murphy",1642,90,"Chelsea",1642
1643,780,86,55,15,25.095,50.864,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 139, 36, 215, 218)",TRUE,362151,30.45,50.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.8833333333333,2813487189,93,178,213,NA,212,56,141,140,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00",NA,"5.4","Back","74.8","29.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01001304,0.0105949,0.00058186,"Chelsea","Newcastle",1,"Robert Sanchez","GK",TRUE,5.23157992170309,0,0,"R. Sanchez",1643,90,"Chelsea",1643
1644,780.5,86,57.5,15,30.45,50.864,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,421351,33.495,47.396,NA,NA,NA,NA,NA,781,NA,NA,NA,NA,92.925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01110462,0.01110462,0,"Chelsea","Newcastle",6,"Levi Colwill","DC",TRUE,0,3.68460591687084,-48.7159717181279,"L. Colwill",1644,90,"Chelsea",1644
1645,781,87,0,15,33.495,47.396,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,421351,19.215,30.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.9666666666667,2813487229,94,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.02",NA,"22.3","Back","44.5","18.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01110462,0.01016549,-0.000939130000000002,"Chelsea","Newcastle",6,"Levi Colwill","DC",TRUE,-13.1174825967521,0,-129.805571092265,"L. Colwill",1645,90,"Chelsea",1645
1646,782,87,4,15,19.005,29.104,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,362151,36.75,4.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.0333333333333,2813487369,94,178,213,NA,212,56,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.34",NA,"30.1","Back","7.0","35.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-11 20:55:19",52231,"St. James' Park","John Brooks","2 : 0",23,15,0.01016549,0.01126267,0.00109718,"Chelsea","Newcastle",1,"Robert Sanchez","GK",TRUE,11.8844113948339,0,-53.9106805694766,"R. Sanchez",1646,90,"Chelsea",1646
