"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_HeadPass","type_value_Head","type_value_ThrowIn","type_value_Throughball","type_value_LayOff","type_value_Chipped","type_value_LeftFoot","type_value_Cross","type_value_GoalKick","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_LowRight","type_value_BlockedY","type_value_RightFoot","type_value_Blocked","type_value_GoalMouthZ","type_value_RelatedEventId","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_GoalMouthY","type_value_BlockedX","type_value_RegularPlay","type_value_OutfielderBlock","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_IntentionalAssist","type_value_BoxCentre","type_value_FromCorner","type_value_LowCentre","type_value_FirstTouch","type_value_Hands","type_value_Collected","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_KeeperThrow","type_value_Foul","type_value_FreekickTaken","type_value_BoxLeft","type_value_SetPiece","type_value_BlockedCross","type_value_OverRun","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighLeft","type_value_SmallBoxRight","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_DirectFreekick","type_value_OtherBodyPart","type_value_LowLeft","type_value_BoxRight","type_value_ParriedSafe","type_value_MissHigh","type_value_FastBreak","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_Yellow","type_value_ParriedDanger","type_value_GoalDisallowed","type_value_SmallBoxLeft","type_value_SixYardBlock","type_value_KeeperSaveObox","type_value_AerialFoul","value_Angle","value_Zone","value_Length","value_PassEndX","value_StandingSave","value_PassEndY","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_HeadPass","value_Head","value_ThrowIn","value_Throughball","value_LayOff","value_Chipped","value_LeftFoot","value_Cross","value_GoalKick","value_ShotAssist","value_KeyPass","value_Assisted","value_LowRight","value_BlockedY","value_RightFoot","value_Blocked","value_GoalMouthZ","value_RelatedEventId","value_OutOfBoxCentre","value_IndividualPlay","value_GoalMouthY","value_BlockedX","value_RegularPlay","value_OutfielderBlock","value_MissLeft","value_MissRight","value_CornerTaken","value_IntentionalAssist","value_BoxCentre","value_FromCorner","value_LowCentre","value_FirstTouch","value_Hands","value_Collected","value_DivingSave","value_KeeperSaveInTheBox","value_KeeperThrow","value_Foul","value_FreekickTaken","value_BoxLeft","value_SetPiece","value_BlockedCross","value_OverRun","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighLeft","value_SmallBoxRight","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_DirectFreekick","value_OtherBodyPart","value_LowLeft","value_BoxRight","value_ParriedSafe","value_MissHigh","value_FastBreak","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_InvolvedPlayers","value_Yellow","value_ParriedDanger","value_GoalDisallowed","value_SmallBoxLeft","value_SixYardBlock","value_KeeperSaveObox","value_AerialFoul","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1204,544.5,61,13.5,18,54.915,11.696,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,438067,71.925,11.56,NA,NA,NA,NA,NA,545,NA,NA,NA,NA,72.9583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01611813,0.02401521,0.00789708,"Southampton","Leicester",33,"Tyler Dibling","Sub",NA,0,14.8579253168951,-0.458087006548469,"T. Dibling",1204,56,"Southampton",1204
1205,545,61,17,18,71.925,11.56,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,438067,67.2,20.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0166666666667,2809484227,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.06","Center","10.1","64.0",NA,"30.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.02401521,0.01935132,-0.00466389,"Southampton","Leicester",33,"Tyler Dibling","Sub",NA,-0.180306506377626,0,117.942466985017,"T. Dibling",1205,56,"Southampton",1205
1206,546,61,19,18,67.095,21.624,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,337428,65.94,29.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.05,2809484267,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.73","Center","7.5","62.8",NA,"42.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0241224,0.0199707,-0.0041517,"Southampton","Leicester",4,"Flynn Downes","MC",TRUE,0.500066956364932,0,98.8570766628258,"F. Downes",1206,56,"Southampton",1206
1207,547,61,20,18,65.73,29.104,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,404616,66.78,19.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.0666666666667,2809484317,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.82","Center","9.5","63.6",NA,"28.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0199707,0.01935132,-0.000619379999999999,"Southampton","Leicester",26,"Lesley Ugochukwu","MC",TRUE,-1.25039458490678,0,-83.6611388883246,"L. Ugochukwu",1207,56,"Southampton",1207
1208,548,61,23,18,67.305,17.612,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,337428,77.07,14.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1166666666667,2809484363,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.99","Center","10.2","73.4",NA,"21.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0241224,0.02401521,-0.00010719,"Southampton","Leicester",4,"Flynn Downes","MC",TRUE,7.14686246640828,0,-16.6696331799572,"F. Downes",1208,56,"Southampton",1208
1209,549,61,24,18,77.07,14.688,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,390036,80.115,4.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1333333333333,2809484455,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.00","Right","10.8","76.3",NA,"6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.02953272,0.02756312,-0.0019696,"Southampton","Leicester",8,"Will Smallbone","Sub",NA,-4.75103889784774,0,-73.5849531327271,"W. Smallbone",1209,56,"Southampton",1209
1210,550,61,27,18,80.22,5.576,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,438067,71.715,11.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.1833333333333,2809484507,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.52","Right","10.4","68.3",NA,"17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.02756312,0.02401521,-0.00354791,"Southampton","Leicester",33,"Tyler Dibling","Sub",NA,-2.39578639701752,0,144.565051876901,"T. Dibling",1210,56,"Southampton",1210
1211,551,61,29,18,70.98,14.008,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,390036,66.15,24.548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2166666666667,2809484567,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.00","Center","11.6","63.0",NA,"36.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.02401521,0.01935132,-0.00466389,"Southampton","Leicester",8,"Will Smallbone","Sub",NA,-0.523929508778693,0,114.619821065073,"W. Smallbone",1211,56,"Southampton",1211
1212,551.5,61,30.5,18,66.15,24.548,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,404616,60.795,17.612,NA,NA,NA,NA,NA,552,NA,NA,NA,NA,73.2416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01935132,0.01935132,0,"Southampton","Leicester",26,"Lesley Ugochukwu","MC",TRUE,0,-7.16169239652147,-127.670252283241,"L. Ugochukwu",1212,56,"Southampton",1212
1213,552,61,32,18,60.795,17.612,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,404616,50.085,7.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2666666666667,2809484615,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.88","Back","14.5","47.7",NA,"11.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01935132,0.01248344,-0.00686788,"Southampton","Leicester",26,"Lesley Ugochukwu","MC",TRUE,-13.6620467686031,0,-137.762545474143,"L. Ugochukwu",1213,56,"Southampton",1213
1214,552.5,61,33,18,50.085,7.888,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,384061,46.095,9.112,NA,NA,NA,NA,NA,553,NA,NA,NA,NA,73.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01248344,0.0138454,0.00136196,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,0,-3.1399226693003,162.945718988548,"T. Harwood-Bellis",1214,56,"Southampton",1214
1215,553,61,34,18,46.095,9.112,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,384061,42.735,38.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3,2809484733,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.68","Back","30.0","40.7",NA,"57.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.0138454,0.01262646,-0.00121894,"Southampton","Leicester",6,"Taylor Harwood-Bellis","DC",TRUE,1.48974972165114,0,96.4364530233422,"T. Harwood-Bellis",1215,56,"Southampton",1215
1216,553.5,61,36,18,42.735,38.896,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,136742,43.575,42.568,NA,NA,NA,NA,NA,554,NA,NA,NA,NA,73.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01484598,0.01429128,-0.0005547,"Southampton","Leicester",35,"Jan Bednarek","DC",TRUE,0,0.437509301801505,77.1148306002968,"J. Bednarek",1216,56,"Southampton",1216
1217,554,61,38,18,43.575,42.568,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,136742,49.455,62.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.3666666666667,2809484805,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.28","Back","20.6","47.1",NA,"91.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01429128,0.01248344,-0.00180784,"Southampton","Leicester",35,"Jan Bednarek","DC",TRUE,-0.34464647188743,0,73.4506942676695,"J. Bednarek",1217,56,"Southampton",1217
1218,554.5,61,39,18,49.455,62.356,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,332402,47.67,59.636,NA,NA,NA,NA,NA,555,NA,NA,NA,NA,73.3833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01248344,0.01248344,0,"Southampton","Leicester",3,"Ryan Manning","DML",TRUE,0,-0.436412755293695,-123.274887984835,"R. Manning",1218,56,"Southampton",1218
1219,555,61,40,18,47.67,59.636,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,332402,38.955,48.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4,2809484883,73,213,56,212,140,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.05","Back","14.2","37.1",NA,"71.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 01:09:43",31240,"King Power Stadium","David Webb","2 : 0",14,18,0.01248344,0.01269174,0.0002083,"Southampton","Leicester",3,"Ryan Manning","DML",TRUE,-4.7992791941339,0,-127.837844064061,"R. Manning",1219,56,"Southampton",1219
