"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Angle","type_value_Zone","type_value_StandingSave","type_value_Length","type_value_PassEndY","type_value_PassEndX","type_value_Longball","type_value_KeeperThrow","type_value_LayOff","type_value_Chipped","type_value_HeadPass","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_RightFoot","type_value_Cross","type_value_Head","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_BigChance","type_value_BoxCentre","type_value_FirstTouch","type_value_RelatedEventId","type_value_GoalMouthY","type_value_MissHigh","type_value_Assisted","type_value_GoalMouthZ","type_value_FromCorner","type_value_GoalKick","type_value_HighClaim","type_value_Foul","type_value_FreekickTaken","type_value_ThrowIn","type_value_OtherBodyPart","type_value_RegularPlay","type_value_LeftFoot","type_value_IntentionalGoalAssist","type_value_LowCentre","type_value_IndirectFreekickTaken","type_value_Throughball","type_value_SmallBoxRight","type_value_OwnGoal","type_value_HighRight","type_value_ThrowinSetPiece","type_value_BlockedY","type_value_BlockedX","type_value_Volley","type_value_BoxLeft","type_value_SmallBoxCentre","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_IndividualPlay","type_value_LowRight","type_value_Hands","type_value_ParriedSafe","type_value_DivingSave","type_value_KeeperSaveInTheBox","type_value_Yellow","type_value_SetPiece","type_value_ParriedDanger","type_value_KeeperSaveInSixYard","type_value_BlockedCross","type_value_OutOfBoxCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_Collected","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_HighCentre","type_value_LowLeft","type_value_BoxRight","type_value_LeadingToGoal","value_Angle","value_Zone","value_StandingSave","value_Length","value_PassEndY","value_PassEndX","value_Longball","value_KeeperThrow","value_LayOff","value_Chipped","value_HeadPass","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_MissLeft","value_MissRight","value_CornerTaken","value_RightFoot","value_Cross","value_Head","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_KeyPass","value_BigChance","value_BoxCentre","value_FirstTouch","value_RelatedEventId","value_GoalMouthY","value_MissHigh","value_Assisted","value_GoalMouthZ","value_FromCorner","value_GoalKick","value_HighClaim","value_Foul","value_FreekickTaken","value_ThrowIn","value_OtherBodyPart","value_RegularPlay","value_LeftFoot","value_IntentionalGoalAssist","value_LowCentre","value_IndirectFreekickTaken","value_Throughball","value_SmallBoxRight","value_OwnGoal","value_HighRight","value_ThrowinSetPiece","value_BlockedY","value_BlockedX","value_Volley","value_BoxLeft","value_SmallBoxCentre","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_IndividualPlay","value_LowRight","value_Hands","value_ParriedSafe","value_DivingSave","value_KeeperSaveInTheBox","value_Yellow","value_SetPiece","value_ParriedDanger","value_KeeperSaveInSixYard","value_BlockedCross","value_OutOfBoxCentre","value_Blocked","value_OutfielderBlock","value_Collected","value_TeamPlayerFormation","value_InvolvedPlayers","value_TeamFormation","value_CaptainPlayerId","value_HighCentre","value_LowLeft","value_BoxRight","value_LeadingToGoal","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1326,591,68,30,189,23.1,46.512,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,407260,23.1,46.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5666666666667,2810346517,72,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Brentford","Man Utd",7,"Kevin Schade","AML",TRUE,0,0,0,"K. Schade",1326,84,"Brentford",1326
1327,590,68,32,189,2.1,38.352,"SecondHalf","KeeperPickup","Successful",NA,NA,NA,"93",FALSE,115131,2.1,38.352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.6,2810346413,72,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Brentford","Man Utd",1,"Mark Flekken","GK",TRUE,0,0,0,"M. Flekken",1327,84,"Brentford",1327
1328,590.5,68,38.5,189,2.1,38.352,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,115131,11.55,35.904,NA,NA,NA,NA,NA,593,NA,NA,NA,NA,71.7083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00941056,0.01082722,0.00141666,"Brentford","Man Utd",1,"Mark Flekken","GK",TRUE,0,9.52259497200521,-14.5230921310931,"M. Flekken",1328,84,"Brentford",1328
1329,593,68,45,189,11.55,35.904,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,115131,11.34,52.156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8166666666667,2810346787,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.58","Back",NA,"16.3","76.7","10.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.01082722,0.00878589,-0.00204133,"Brentford","Man Utd",1,"Mark Flekken","GK",TRUE,-1.93414803399166,0,90.7403054466081,"M. Flekken",1329,84,"Brentford",1329
1330,594,68,48,189,11.55,51.068,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,351705,4.41,37.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.8666666666667,2810346853,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.23","Back",NA,"15.5","54.9","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00878589,0.00941056,0.000624670000000001,"Brentford","Man Utd",4,"Sepp van den Berg","DC",TRUE,-5.6492803583903,0,-117.465500094079,"S. v. den Berg",1330,84,"Brentford",1330
1331,594.5,68,49.5,189,4.41,37.332,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,115131,3.57,44.948,NA,NA,NA,NA,NA,595,NA,NA,NA,NA,71.8916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00941056,0.0088799,-0.000530660000000001,"Brentford","Man Utd",1,"Mark Flekken","GK",TRUE,0,-1.37396312335713,96.2939481889511,"M. Flekken",1331,84,"Brentford",1331
1332,595,68,51,189,3.57,44.948,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,115131,7.035,59.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9166666666667,2810346889,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.34","Back",NA,"15.2","87.9","6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.0088799,0.00638303,-0.00249687,"Brentford","Man Utd",1,"Mark Flekken","GK",TRUE,0.720874851993386,0,76.8437423263711,"M. Flekken",1332,84,"Brentford",1332
1333,596,68,53,189,7.035,59.772,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,351705,21,56.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.95,2810346949,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.04","Back",NA,"14.4","82.9","20.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00638303,0.00942382,0.00304079,"Brentford","Man Utd",4,"Sepp van den Berg","DC",TRUE,14.3700907122386,0,-13.6833461498314,"S. v. den Berg",1333,84,"Brentford",1333
1334,597,68,55,189,21,56.372,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,339674,15.75,65.688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.9833333333333,2810346991,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.08","Back",NA,"10.7","96.6","15.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00942382,0.00779616,-0.00162766,"Brentford","Man Utd",8,"Mathias Jensen","Sub",NA,-7.78028913312822,0,119.403285211322,"M. Jensen",1334,84,"Brentford",1334
1335,598,68,57,189,15.75,65.688,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,368512,9.87,58.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0166666666667,2810347039,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.05","Back",NA,"9.5","85.6","9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00779616,0.00878589,0.000989729999999999,"Brentford","Man Utd",23,"Keane Lewis-Potter","DL",TRUE,-3.45336932119613,0,-128.170755696802,"K. Lewis-Potter",1335,84,"Brentford",1335
1336,599,68,59,189,8.715,58.14,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 215, 218)",TRUE,351705,20.37,53.788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.05,2810347063,72,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.93","Back",NA,"12.4","79.1","19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00878589,0.00942382,0.00063793,"Brentford","Man Utd",4,"Sepp van den Berg","DC",TRUE,12.3523926368382,0,-20.4757311385646,"S. v. den Berg",1336,84,"Brentford",1336
1337,600,69,0,189,20.37,53.788,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,101856,26.67,65.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0666666666667,2810347091,73,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.06","Back",NA,"12.9","95.7","25.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00942382,0.00977659,0.000352770000000001,"Brentford","Man Utd",6,"Christian Norgaard","DMC",TRUE,2.64335931477396,0,60.8334666811119,"C. Norgaard",1337,84,"Brentford",1337
1338,601,69,2,189,26.67,65.076,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,368512,26.46,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1,2810347127,73,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.70","Back",NA,"12.4","77.5","25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.00977659,0.0105949,0.000818310000000001,"Brentford","Man Utd",23,"Keane Lewis-Potter","DL",TRUE,3.53374710858942,0,-90.9721201615042,"K. Lewis-Potter",1338,84,"Brentford",1338
1339,602,69,3,189,26.46,52.7,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,101856,33.18,60.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.1166666666667,2810347175,73,213,56,178,212,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.89","Back",NA,"10.7","89.7","31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,0.0105949,0.00977659,-0.000818310000000001,"Brentford","Man Utd",6,"Christian Norgaard","DMC",TRUE,4.00939096259013,0,50.9915265899628,"C. Norgaard",1339,84,"Brentford",1339
1340,603,69,5,189,33.81,62.56,"SecondHalf","TakeOn","Unsuccessful",NA,NA,NA,"c(91, 53)",TRUE,368512,33.81,62.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.15,2810347181,73,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Brentford","Man Utd",23,"Keane Lewis-Potter","DL",TRUE,0,0,0,"K. Lewis-Potter",1340,84,"Brentford",1340
1341,661,69,5,32,71.19,5.44,"SecondHalf","Tackle","Successful",NA,NA,NA,"c(91, 143)",TRUE,386634,71.19,5.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.15,2810347231,73,NA,56,178,NA,NA,NA,NA,NA,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,"603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-04 23:07:49",17190,"Gtech Community Stadium","Anthony Taylor","4 : 3",189,32,NA,NA,NA,"Man Utd","Brentford",16,"Amad Diallo","Sub",NA,0,0,0,"A. Diallo",1341,84,"Brentford",1341
