"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_PassEndX","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_Length","type_value_StandingSave","type_value_Longball","type_value_Chipped","type_value_HeadPass","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_OtherBodyPart","type_value_ThrowIn","type_value_Foul","type_value_FreekickTaken","type_value_Head","type_value_KeeperThrow","type_value_LayOff","type_value_RightFoot","type_value_LowCentre","type_value_OutOfBoxCentre","type_value_FastBreak","type_value_BlockedY","type_value_IndividualPlay","type_value_GoalMouthZ","type_value_BlockedX","type_value_GoalMouthY","type_value_Hands","type_value_Collected","type_value_KeeperSaveObox","type_value_Cross","type_value_MissLeft","type_value_MissRight","type_value_CornerTaken","type_value_LeftFoot","type_value_IntentionalAssist","type_value_ShotAssist","type_value_BigChanceCreated","type_value_KeyPass","type_value_Assisted","type_value_FirstTouch","type_value_BigChance","type_value_SmallBoxRight","type_value_FromCorner","type_value_RelatedEventId","type_value_LowRight","type_value_ParriedSafe","type_value_KeeperSaveInSixYard","type_value_KeeperSaveInTheBox","type_value_BlockedCross","type_value_MissHigh","type_value_BoxCentre","type_value_Volley","type_value_GoalKick","type_value_ThrowinSetPiece","type_value_RegularPlay","type_value_Blocked","type_value_OutfielderBlock","type_value_HighRight","type_value_IntentionalGoalAssist","type_value_Yellow","type_value_OverRun","type_value_LowLeft","type_value_HighCentre","type_value_BoxLeft","type_value_SixYardBlock","type_value_CaptainPlayerId","type_value_TeamPlayerFormation","type_value_InvolvedPlayers","type_value_PlayerPosition","type_value_JerseyNumber","type_value_TeamFormation","type_value_DivingSave","type_value_FormationSlot","type_value_SmallBoxCentre","type_value_SetPiece","type_value_AerialFoul","type_value_HighClaim","value_PassEndX","value_Zone","value_Angle","value_PassEndY","value_Length","value_StandingSave","value_Longball","value_Chipped","value_HeadPass","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_OtherBodyPart","value_ThrowIn","value_Foul","value_FreekickTaken","value_Head","value_KeeperThrow","value_LayOff","value_RightFoot","value_LowCentre","value_OutOfBoxCentre","value_FastBreak","value_BlockedY","value_IndividualPlay","value_GoalMouthZ","value_BlockedX","value_GoalMouthY","value_Hands","value_Collected","value_KeeperSaveObox","value_Cross","value_MissLeft","value_MissRight","value_CornerTaken","value_LeftFoot","value_IntentionalAssist","value_ShotAssist","value_BigChanceCreated","value_KeyPass","value_Assisted","value_FirstTouch","value_BigChance","value_SmallBoxRight","value_FromCorner","value_RelatedEventId","value_LowRight","value_ParriedSafe","value_KeeperSaveInSixYard","value_KeeperSaveInTheBox","value_BlockedCross","value_MissHigh","value_BoxCentre","value_Volley","value_GoalKick","value_ThrowinSetPiece","value_RegularPlay","value_Blocked","value_OutfielderBlock","value_HighRight","value_IntentionalGoalAssist","value_Yellow","value_OverRun","value_LowLeft","value_HighCentre","value_BoxLeft","value_SixYardBlock","value_CaptainPlayerId","value_TeamPlayerFormation","value_InvolvedPlayers","value_PlayerPosition","value_JerseyNumber","value_TeamFormation","value_DivingSave","value_FormationSlot","value_SmallBoxCentre","value_SetPiece","value_AerialFoul","value_HighClaim","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1625,807,93,51,31,7.455,44.132,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,345516,13.125,52.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.85,2809526265,97,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.5","Back","0.97","77.0","10.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,0,0,55.428870963292,"V. Mykolenko",1625,91,"Ipswich",1625
1626,724,93,53,165,91.245,15.844,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 137, 126, 36, 37, 217, 218)",TRUE,270446,92.19,17.204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.8833333333333,2809526213,97,140,56,213,141,212,178,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87.8","Center","0.96","25.3","1.7",NA,NA,NA,NA,NA,"808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",8,"Kalvin Phillips","Sub",NA,1.65458023635613,0,55.2063814109145,"K. Phillips",1626,91,"Ipswich",1626
1627,808,93,53,31,10.29,52.292,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 59)",TRUE,366116,10.29,52.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.8833333333333,2809526275,97,NA,56,NA,NA,NA,178,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",10,"Iliman Ndiaye","AMC",TRUE,0,0,0,"I. Ndiaye",1627,91,"Ipswich",1627
1628,726,94,18,165,96.39,0,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 212, 35, 37, 217)",TRUE,404108,93.66,26.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3,2809526763,98,140,56,213,141,212,NA,1,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89.2","Center","1.67","39.7","28.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.0379259,0.10805102,0.07012512,"Ipswich","Everton",12,"Jens Cajuste","Sub",NA,21.7446376592256,0,95.7744675361068,"J. Cajuste",1628,91,"Ipswich",1628
1629,727,94,20,165,93.66,26.996,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,381161,93.66,26.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3333333333333,2809526775,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",24,"Jacob Greaves","DL",TRUE,0,0,0,"J. Greaves",1629,91,"Ipswich",1629
1630,810,94,21,31,4.935,46.308,"SecondHalf","Clearance","Successful",NA,NA,NA,"c(91, 94, 95, 215)",TRUE,345516,22.785,49.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.35,2809526819,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.7","Back","0.20","73.5","18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",19,"Vitalii Mykolenko","DL",TRUE,0,0,11.6243957243489,"V. Mykolenko",1630,91,"Ipswich",1630
1631,728,94,23,165,83.685,19.72,"SecondHalf","Aerial","Successful",NA,NA,NA,"c(197, 199)",FALSE,299271,83.685,19.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3833333333333,2809526807,98,NA,56,NA,NA,NA,NA,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,"811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",40,"Axel Tuanzebe","Sub",NA,0,0,0,"A. Tuanzebe",1631,91,"Ipswich",1631
1632,811,94,23,31,21.315,48.28,"SecondHalf","Aerial","Unsuccessful",NA,NA,NA,"c(198, 200)",FALSE,366116,21.315,48.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3833333333333,2809526829,98,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",10,"Iliman Ndiaye","AMC",TRUE,0,0,0,"I. Ndiaye",1632,91,"Ipswich",1632
1633,729,94,23,165,86.1,22.44,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 139, 205, 36, 38, 217, 218)",TRUE,299271,89.145,19.652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3833333333333,2809526905,98,140,56,213,141,212,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84.9","Center","5.54","28.9","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.05491138,0.05491138,0,"Ipswich","Everton",40,"Axel Tuanzebe","Sub",NA,0.771676142448964,0,-42.4771990249388,"A. Tuanzebe",1633,91,"Ipswich",1633
1634,730,94,27,165,87.36,21.624,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,430908,81.27,26.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.45,2809526939,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77.4","Center","2.49","38.6","7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.05491138,0.03511326,-0.01979812,"Ipswich","Everton",20,"Omari Hutchinson","AMR",TRUE,-3.41566904620041,0,142.791414988903,"O. Hutchinson",1634,91,"Ipswich",1634
1635,731,94,28,165,81.27,26.248,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,362826,79.275,12.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.4666666666667,2809526953,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.5","Right","4.57","18.0","14.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.03511326,0.02953272,-0.00558054,"Ipswich","Everton",26,"Dara O'Shea","DR",TRUE,-8.72971352012756,0,-98.1054777290411,"D. O'Shea",1635,91,"Ipswich",1635
1636,732,94,29,165,79.275,12.24,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,299271,91.875,13.056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.4833333333333,2809527001,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87.5","Right","0.06","19.2","12.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.02953272,0.04066992,0.0111372,"Ipswich","Everton",40,"Axel Tuanzebe","Sub",NA,8.97708544071886,0,3.70540930612796,"A. Tuanzebe",1636,91,"Ipswich",1636
1637,733,94,31,165,93.765,12.24,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,430908,95.55,3.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5166666666667,2809527047,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91.0","Right","4.92","5.3","8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.04647721,0.0379259,-0.00855131,"Ipswich","Everton",20,"Omari Hutchinson","AMR",TRUE,-7.34186714380997,0,-78.3218199494374,"O. Hutchinson",1637,91,"Ipswich",1637
1638,734,94,32,165,95.55,3.604,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 37, 217, 218)",TRUE,404108,77.49,9.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5333333333333,2809527071,98,140,56,213,141,212,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73.8","Right","2.85","13.4","18.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,0.0379259,0.02401521,-0.01391069,"Ipswich","Everton",12,"Jens Cajuste","Sub",NA,-5.26623401320648,0,163.039164872641,"J. Cajuste",1638,91,"Ipswich",1638
1639,735,94,34,165,77.49,9.112,"SecondHalf","Pass","Unsuccessful",NA,NA,NA,"c(91, 120, 29, 36, 37, 217, 218)",TRUE,299271,78.96,10.744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5666666666667,2809527079,98,140,56,213,141,212,178,NA,NA,NA,286,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75.2","Right","0.84","15.8","2.2",NA,NA,NA,NA,NA,"812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Ipswich","Everton",40,"Axel Tuanzebe","Sub",NA,2.18426039362525,0,47.9895201838324,"A. Tuanzebe",1639,91,"Ipswich",1639
1640,812,94,34,31,24.675,59.092,"SecondHalf","BlockedPass","Successful",NA,NA,NA,"c(91, 60)",TRUE,416208,24.675,59.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5666666666667,2809527145,98,NA,56,NA,NA,NA,178,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,"735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 21:57:43",39305,"Goodison Park","Lewis Smith","2 : 2",31,165,NA,NA,NA,"Everton","Ipswich",42,"Tim Iroegbunam","Sub",NA,0,0,0,"T. Iroegbunam",1640,92,"Everton",1640
