"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_StandingSave","type_value_PassEndY","type_value_Angle","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_Chipped","type_value_Longball","type_value_HighClaim","type_value_KeeperThrow","type_value_Throughball","type_value_Cross","type_value_RightFoot","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_GoalKick","type_value_HeadPass","type_value_MissLeft","type_value_MissRight","type_value_LeftFoot","type_value_CornerTaken","type_value_LayOff","type_value_Foul","type_value_FreekickTaken","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_FirstTouch","type_value_GoalMouthZ","type_value_FromCorner","type_value_BoxCentre","type_value_RelatedEventId","type_value_Assisted","type_value_GoalMouthY","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_ThrowIn","type_value_BlockedX","type_value_RegularPlay","type_value_BlockedY","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_HighRight","type_value_BigChance","type_value_OtherBodyPart","type_value_BlockedCross","type_value_OverRun","type_value_Blocked","type_value_LowCentre","type_value_OutfielderBlock","type_value_LastMan","type_value_Yellow","type_value_TeamPlayerFormation","type_value_PlayerPosition","type_value_JerseyNumber","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamFormation","type_value_MissHigh","type_value_DivingSave","type_value_IndividualPlay","type_value_OutOfBoxCentre","type_value_LeadingToAttempt","type_value_HighCentre","type_value_BoxLeft","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_HighLeft","type_value_FastBreak","type_value_KeeperSaveObox","type_value_FormationSlot","type_value_OneOnOne","type_value_BoxRight","type_value_ParriedSafe","type_value_Feet","type_value_SixYardBlock","type_value_SmallBoxLeft","type_value_SmallBoxCentre","type_value_LowRight","type_value_KeeperSaveInSixYard","type_value_Volley","value_StandingSave","value_PassEndY","value_Angle","value_Zone","value_Length","value_PassEndX","value_Chipped","value_Longball","value_HighClaim","value_KeeperThrow","value_Throughball","value_Cross","value_RightFoot","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_GoalKick","value_HeadPass","value_MissLeft","value_MissRight","value_LeftFoot","value_CornerTaken","value_LayOff","value_Foul","value_FreekickTaken","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_FirstTouch","value_GoalMouthZ","value_FromCorner","value_BoxCentre","value_RelatedEventId","value_Assisted","value_GoalMouthY","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_ThrowIn","value_BlockedX","value_RegularPlay","value_BlockedY","value_BigChanceCreated","value_IntentionalGoalAssist","value_HighRight","value_BigChance","value_OtherBodyPart","value_BlockedCross","value_OverRun","value_Blocked","value_LowCentre","value_OutfielderBlock","value_LastMan","value_Yellow","value_TeamPlayerFormation","value_PlayerPosition","value_JerseyNumber","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamFormation","value_MissHigh","value_DivingSave","value_IndividualPlay","value_OutOfBoxCentre","value_LeadingToAttempt","value_HighCentre","value_BoxLeft","value_Hands","value_KeeperSaveInTheBox","value_HighLeft","value_FastBreak","value_KeeperSaveObox","value_FormationSlot","value_OneOnOne","value_BoxRight","value_ParriedSafe","value_Feet","value_SixYardBlock","value_SmallBoxLeft","value_SmallBoxCentre","value_LowRight","value_KeeperSaveInSixYard","value_Volley","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1488,705,87,33,24,38.85,18.428,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,301440,44.625,25.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6666666666667,2809295581,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37.9","0.90","Back","9.3","42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01269174,0.01484598,0.00215424,"Aston Villa","Fulham",4,"Ezri Konsa","DC",TRUE,7.02506351898005,0,51.82003986378,"E. Konsa",1488,85,"Aston Villa",1488
1489,705.5,87,33.5,24,44.625,25.772,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,400815,42.21,23.256,NA,NA,NA,NA,NA,706,NA,NA,NA,NA,88.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01484598,0.01269174,-0.00215424,"Aston Villa","Fulham",24,"Amadou Onana","Sub",NA,0,-2.76948861726204,-133.826594065981,"A. Onana",1489,85,"Aston Villa",1489
1490,706,87,34,24,42.21,23.256,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,400815,33.705,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.6833333333333,2809295693,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.0","3.78","Back","10.6","32.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01269174,0.01110462,-0.00158712,"Aston Villa","Fulham",24,"Amadou Onana","Sub",NA,-9.59120041588722,0,-143.663015449828,"A. Onana",1490,85,"Aston Villa",1490
1491,707,87,39,24,32.865,18.428,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 216, 218)",TRUE,301440,50.295,28.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7666666666667,2809295727,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42.1","0.53","Back","20.2","47.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01110462,0.01484598,0.00374136,"Aston Villa","Fulham",4,"Ezri Konsa","DC",TRUE,18.8285181876874,0,30.3360826568903,"E. Konsa",1491,85,"Aston Villa",1491
1492,708,87,40,24,50.295,28.628,"SecondHalf","BallTouch","Unsuccessful",NA,NA,NA,"c(91, 69)",TRUE,92547,50.295,28.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7833333333333,2809295735,89,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Aston Villa","Fulham",6,"Ross Barkley","Sub",NA,0,0,0,"R. Barkley",1492,85,"Aston Villa",1492
1493,662,87,40,170,53.235,39.1,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,231135,58.17,35.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.7833333333333,2809295741,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52.8","5.71","Center","5.9","55.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01689528,0.01689528,0,"Fulham","Aston Villa",5,"Joachim Andersen","DC",TRUE,5.14693467002956,0,-32.9278626531641,"J. Andersen",1493,86,"Fulham",1493
1494,663,87,41,170,57.855,36.72,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 37, 216, 218)",TRUE,363686,55.86,45.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8,2809295769,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66.5","1.80","Center","8.7","53.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01689528,0.01685596,-3.93199999999989e-05,"Fulham","Aston Villa",32,"Emile Smith Rowe","Sub",NA,-3.18124351745504,0,103.208580377188,"E. S. Rowe",1494,86,"Fulham",1494
1495,663.5,87,44.5,170,55.86,45.22,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,297395,53.445,47.532,NA,NA,NA,NA,NA,665,NA,NA,NA,NA,88.8583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01685596,0.01685596,0,"Fulham","Aston Villa",20,"Sasa Lukic","DMC",TRUE,0,-2.89669926287256,136.248261384947,"S. Lukic",1495,86,"Fulham",1495
1496,665,87,48,170,53.445,47.532,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,297395,62.58,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9166666666667,2809295873,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85.0","0.84","Left","13.7","59.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01685596,0.01870347,0.00184751,"Fulham","Aston Villa",20,"Sasa Lukic","DMC",TRUE,4.6608608230375,0,48.3418794142102,"S. Lukic",1496,86,"Fulham",1496
1497,666,87,50,170,60.375,56.984,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,29463,64.68,31.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.95,2809295921,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.0","4.88","Center","25.4","61.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.01870347,0.0199707,0.00126723,"Fulham","Aston Villa",22,"Willian","Sub",NA,9.82458984876103,0,-80.2386795525562,"Willian",1497,86,"Fulham",1497
1498,666.5,87,51,170,64.68,31.96,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,363686,66.15,26.792,NA,NA,NA,NA,NA,667,NA,NA,NA,NA,88.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.0199707,0.0199707,0,"Fulham","Aston Villa",32,"Emile Smith Rowe","Sub",NA,0,0.858566628896348,-74.1219832953813,"E. S. Rowe",1498,86,"Fulham",1498
1499,667,87,52,170,66.15,26.792,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,363686,71.61,4.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9833333333333,2809295985,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","4.95","Right","23.3","68.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.0199707,0.02122129,0.00125059,"Fulham","Aston Villa",32,"Emile Smith Rowe","Sub",NA,-5.27576342963483,0,-76.4434176024319,"E. S. Rowe",1499,86,"Fulham",1499
1500,667.5,87,54.5,170,71.61,4.148,"SecondHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,140088,82.215,14.416,NA,NA,NA,NA,NA,669,NA,NA,NA,NA,89.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.02122129,0.02953272,0.00831143,"Fulham","Aston Villa",11,"Adama Traore","Sub",NA,0,14.7439830414274,44.0750251410385,"A. Traore",1500,86,"Fulham",1500
1501,668,87,57,170,80.64,11.968,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,140088,80.64,11.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0666666666667,2809296019,89,178,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Right",NA,NA,NA,NA,NA,NA,NA,NA,NA,"709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Fulham","Aston Villa",11,"Adama Traore","Sub",NA,0,0,0,"A. Traore",1501,86,"Fulham",1501
1502,709,87,57,24,24.36,56.032,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,89925,24.36,56.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.0666666666667,2809296023,89,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,"668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,NA,NA,NA,"Aston Villa","Fulham",12,"Lucas Digne","Sub",NA,0,0,0,"L. Digne",1502,86,"Fulham",1502
1503,669,87,59,170,82.215,14.416,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218)",TRUE,140088,81.375,26.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.1,2809296049,89,178,141,213,56,212,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38.6","1.64","Center","11.9","77.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-03 22:43:23",42515,"Villa Park","Robert Jones","1 : 0",24,170,0.02953272,0.03511326,0.00558054,"Fulham","Aston Villa",11,"Adama Traore","Sub",NA,5.1804735491879,0,94.0608384423904,"A. Traore",1503,86,"Fulham",1503
