"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Length","type_value_PassEndX","type_value_Angle","type_value_StandingSave","type_value_PassEndY","type_value_Longball","type_value_Head","type_value_OppositeRelatedEvent","type_value_Offensive","type_value_Defensive","type_value_KeeperThrow","type_value_Chipped","type_value_HeadPass","type_value_ThrowIn","type_value_PlayerCaughtOffside","type_value_IndirectFreekickTaken","type_value_FreekickTaken","type_value_ShotAssist","type_value_RegularPlay","type_value_IntentionalAssist","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_KeyPass","type_value_LowRight","type_value_BigChance","type_value_GoalMouthY","type_value_RelatedEventId","type_value_BoxCentre","type_value_Assisted","type_value_GoalMouthZ","type_value_RightFoot","type_value_Foul","type_value_FastBreak","type_value_IndividualPlay","type_value_LeftFoot","type_value_GoalKick","type_value_Cross","type_value_OtherBodyPart","type_value_MissLeft","type_value_FirstTouch","type_value_Volley","type_value_BlockedX","type_value_BoxLeft","type_value_BlockedY","type_value_Hands","type_value_DivingSave","type_value_Collected","type_value_KeeperSaveInTheBox","type_value_Throughball","type_value_LayOff","type_value_SetPiece","type_value_LowCentre","type_value_Blocked","type_value_OutfielderBlock","type_value_BoxRight","type_value_DeepBoxLeft","type_value_LowLeft","type_value_CornerTaken","type_value_FromCorner","type_value_SixYardBlock","type_value_OutOfBoxCentre","type_value_GoalDisallowed","type_value_Yellow","type_value_OverRun","type_value_SmallBoxCentre","type_value_SavedOffline","type_value_LastMan","type_value_OwnGoal","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_LeadingToAttempt","type_value_MissRight","type_value_DirectFreekick","type_value_TeamFormation","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_ParriedDanger","type_value_HighClaim","type_value_SmallBoxLeft","type_value_BlockedCross","type_value_KeeperSaveObox","type_value_MissHigh","type_value_Penalty","type_value_KeeperMissed","value_Zone","value_Length","value_PassEndX","value_Angle","value_StandingSave","value_PassEndY","value_Longball","value_Head","value_OppositeRelatedEvent","value_Offensive","value_Defensive","value_KeeperThrow","value_Chipped","value_HeadPass","value_ThrowIn","value_PlayerCaughtOffside","value_IndirectFreekickTaken","value_FreekickTaken","value_ShotAssist","value_RegularPlay","value_IntentionalAssist","value_BigChanceCreated","value_IntentionalGoalAssist","value_KeyPass","value_LowRight","value_BigChance","value_GoalMouthY","value_RelatedEventId","value_BoxCentre","value_Assisted","value_GoalMouthZ","value_RightFoot","value_Foul","value_FastBreak","value_IndividualPlay","value_LeftFoot","value_GoalKick","value_Cross","value_OtherBodyPart","value_MissLeft","value_FirstTouch","value_Volley","value_BlockedX","value_BoxLeft","value_BlockedY","value_Hands","value_DivingSave","value_Collected","value_KeeperSaveInTheBox","value_Throughball","value_LayOff","value_SetPiece","value_LowCentre","value_Blocked","value_OutfielderBlock","value_BoxRight","value_DeepBoxLeft","value_LowLeft","value_CornerTaken","value_FromCorner","value_SixYardBlock","value_OutOfBoxCentre","value_GoalDisallowed","value_Yellow","value_OverRun","value_SmallBoxCentre","value_SavedOffline","value_LastMan","value_OwnGoal","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_LeadingToAttempt","value_MissRight","value_DirectFreekick","value_TeamFormation","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_ParriedDanger","value_HighClaim","value_SmallBoxLeft","value_BlockedCross","value_KeeperSaveObox","value_MissHigh","value_Penalty","value_KeeperMissed","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1630,605.5,80,5.5,15,37.8,14.416,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,395692,45.045,26.452,NA,NA,NA,NA,NA,606,NA,NA,NA,NA,81.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01214719,0.01484598,0.00269879,"Chelsea","Liverpool",20,"Cole Palmer","AMC",TRUE,0,9.56726398248623,58.9544073982881,"C. Palmer",1630,92,"Chelsea",1630
1631,606,80,8,15,45.045,26.452,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,395692,44.415,42.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1166666666667,2810525217,82,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","15.7","42.3","1.61",NA,"62.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01484598,0.01429128,-0.0005547,"Chelsea","Liverpool",20,"Cole Palmer","AMC",TRUE,-0.703794651067213,0,92.2967281183775,"C. Palmer",1631,92,"Chelsea",1631
1632,607,80,11,15,45.045,44.472,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,369430,62.16,60.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.1666666666667,2810525299,82,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","23.6","59.2","0.76",NA,"89.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01429128,0.0174506,0.00315932,"Chelsea","Liverpool",8,"Enzo Fernandez","DMC",TRUE,10.3707141830405,0,43.5184392779162,"E. Fernandez",1632,92,"Chelsea",1632
1633,607.5,80,13,15,62.16,60.724,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,346300,77.07,48.688,NA,NA,NA,NA,NA,608,NA,NA,NA,NA,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.0174506,0.0241224,0.0066718,"Chelsea","Liverpool",19,"Jadon Sancho","Sub",NA,0,18.9353061945511,-38.9119764217816,"J. Sancho",1633,92,"Chelsea",1633
1634,608,80,15,15,77.07,48.688,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,346300,95.445,51.884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2333333333333,2810525331,82,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","18.7","90.9","0.17",NA,"76.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.0241224,0.04647721,0.02235481,"Chelsea","Liverpool",19,"Jadon Sancho","Sub",NA,11.2801752934123,0,9.86685966876539,"J. Sancho",1634,92,"Chelsea",1634
1635,609,80,18,15,98.28,51.884,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,337916,91.98,50.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.2833333333333,2810525537,82,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","6.4","87.6","3.34",NA,"74.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.04647721,0.04066992,-0.00580729,"Chelsea","Liverpool",7,"Pedro Neto","AMR",TRUE,-1.9857697883862,0,-168.410509951743,"P. Neto",1635,92,"Chelsea",1635
1636,609.5,80,22.5,15,91.98,50.592,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,346300,91.35,65.688,NA,NA,NA,NA,NA,610,NA,NA,NA,NA,81.3583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.05491138,0.03485072,-0.02006066,"Chelsea","Liverpool",19,"Jadon Sancho","Sub",NA,0,-13.4122906421705,92.3897328699748,"J. Sancho",1636,92,"Chelsea",1636
1637,610,80,27,15,91.35,65.688,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 123, 203, 205, 40, 46, 35, 38, 217, 218)",TRUE,346300,83.895,58.208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4333333333333,2810525653,82,56,212,140,213,178,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,11112,NA,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","10.6","79.9","3.93",NA,"85.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.03485072,0.02953272,-0.005318,"Chelsea","Liverpool",19,"Jadon Sancho","Sub",NA,2.38675649754443,0,-134.904091519922,"J. Sancho",1637,92,"Chelsea",1637
1638,610.5,80,27.5,15,83.895,58.208,"SecondHalf","Carry","Successful",999,"takeOns","1","NULL",TRUE,395692,102.795,42.296,NA,NA,NA,NA,NA,611,NA,NA,NA,NA,81.4416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.02953272,0.06442595,0.03489323,"Chelsea","Liverpool",20,"Cole Palmer","AMC",TRUE,0,23.5321345788548,-40.0941854509168,"C. Palmer",1638,92,"Chelsea",1638
1639,748.5,80,28,15,95.34,56.644,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,395692,102.795,42.296,NA,NA,NA,NA,NA,611,NA,NA,NA,NA,81.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.04647721,0.06442595,0.01794874,"Chelsea","Liverpool",20,"Cole Palmer","AMC",TRUE,0,16.034380496255,-62.5443058403188,"C. Palmer",1639,92,"Chelsea",1639
1640,748,80,28,15,95.34,56.644,"SecondHalf","TakeOn","Successful",NA,NA,NA,"c(91, 54)",TRUE,395692,95.34,56.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.45,2810718645,82,56,NA,NA,NA,178,NA,NA,NA,233,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left",NA,NA,NA,NA,NA,NA,NA,"1031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,NA,NA,NA,"Chelsea","Liverpool",20,"Cole Palmer","AMC",TRUE,0,0,0,"C. Palmer",1640,92,"Chelsea",1640
1641,1031,80,28,26,9.66,11.356,"SecondHalf","Challenge","Unsuccessful",NA,NA,NA,"55",FALSE,424945,9.66,11.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.45,2810718643,82,56,NA,NA,NA,NA,NA,NA,NA,233,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,"748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,NA,NA,NA,"Liverpool","Chelsea",84,"Conor Bradley","Sub",NA,0,0,0,"C. Bradley",1641,93,"Liverpool",1641
1642,611,80,31,15,102.795,42.296,"SecondHalf","ShotOnPost","Successful",NA,NA,NA,"c(91, 7, 8, 10, 201, 0, 3, 13)",TRUE,395692,102.795,42.296,NA,NA,4.4,30.328,TRUE,610,346300,NA,NA,NA,81.5,2810525659,82,56,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,214,102,55,NA,29,103,NA,NA,NA,215,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44.6","610",NA,NA,"4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,NA,NA,NA,"Chelsea","Liverpool",20,"Cole Palmer","AMC",TRUE,0,0,0,"C. Palmer",1642,93,"Liverpool",1642
1643,860,80,32,26,3.99,36.584,"SecondHalf","BallTouch","Successful",NA,NA,NA,"91",TRUE,301455,3.99,36.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5166666666667,2810525673,82,56,NA,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,NA,NA,NA,"Liverpool","Chelsea",21,"Kostas Tsimikas","DL",TRUE,0,0,0,"K. Tsimikas",1643,93,"Liverpool",1643
1644,862,80,41,26,16.8,27.54,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 36, 38, 215, 218)",TRUE,114147,34.44,7.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6666666666667,2810525999,82,56,212,140,213,178,141,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","26.8","32.8","5.43",NA,"10.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-05 02:15:07",39829,"Stamford Bridge","Simon Hooper","3 : 1",15,26,0.01082722,0.00977659,-0.00105063,"Liverpool","Chelsea",1,"Alisson Becker","GK",TRUE,13.0331051877655,0,-48.7689638623569,"A. Becker",1644,93,"Liverpool",1644
