"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Length","type_value_StandingSave","type_value_Zone","type_value_Angle","type_value_PassEndY","type_value_PassEndX","type_value_Longball","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_Offensive","type_value_Head","type_value_ThrowIn","type_value_GoalMouthZ","type_value_BoxCentre","type_value_GoalMouthY","type_value_ThrowinSetPiece","type_value_BlockedX","type_value_LeftFoot","type_value_FirstTouch","type_value_BlockedY","type_value_Blocked","type_value_LowCentre","type_value_Volley","type_value_OtherBodyPart","type_value_OutfielderBlock","type_value_LayOff","type_value_Chipped","type_value_HeadPass","type_value_ShotAssist","type_value_KeyPass","type_value_Assisted","type_value_RightFoot","type_value_IndividualPlay","type_value_BoxRight","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalKick","type_value_MissHigh","type_value_Foul","type_value_FreekickTaken","type_value_Cross","type_value_LastMan","type_value_IntentionalAssist","type_value_SetPiece","type_value_MissLeft","type_value_BlockedCross","type_value_HighCentre","type_value_ParriedSafe","type_value_Hands","type_value_KeeperSaveInTheBox","type_value_OverRun","type_value_HighClaim","type_value_KeeperThrow","type_value_BoxLeft","type_value_DivingSave","type_value_ParriedDanger","type_value_LowRight","type_value_OutOfBoxCentre","type_value_LowLeft","type_value_Collected","type_value_IndirectFreekickTaken","type_value_Obstruction","type_value_Yellow","type_value_KeeperSaveObox","type_value_PlayerCaughtOffside","type_value_LeadingToGoal","type_value_BigChanceCreated","type_value_IntentionalGoalAssist","type_value_BigChance","type_value_HighRight","type_value_MissRight","type_value_CornerTaken","type_value_PlayerPosition","type_value_JerseyNumber","type_value_FormationSlot","type_value_TeamFormation","type_value_CaptainPlayerId","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_FastBreak","type_value_SmallBoxRight","type_value_SixYardBlock","type_value_FromCorner","type_value_LeadingToAttempt","value_Length","value_StandingSave","value_Zone","value_Angle","value_PassEndY","value_PassEndX","value_Longball","value_OppositeRelatedEvent","value_Defensive","value_Offensive","value_Head","value_ThrowIn","value_GoalMouthZ","value_BoxCentre","value_GoalMouthY","value_ThrowinSetPiece","value_BlockedX","value_LeftFoot","value_FirstTouch","value_BlockedY","value_Blocked","value_LowCentre","value_Volley","value_OtherBodyPart","value_OutfielderBlock","value_LayOff","value_Chipped","value_HeadPass","value_ShotAssist","value_KeyPass","value_Assisted","value_RightFoot","value_IndividualPlay","value_BoxRight","value_RegularPlay","value_RelatedEventId","value_GoalKick","value_MissHigh","value_Foul","value_FreekickTaken","value_Cross","value_LastMan","value_IntentionalAssist","value_SetPiece","value_MissLeft","value_BlockedCross","value_HighCentre","value_ParriedSafe","value_Hands","value_KeeperSaveInTheBox","value_OverRun","value_HighClaim","value_KeeperThrow","value_BoxLeft","value_DivingSave","value_ParriedDanger","value_LowRight","value_OutOfBoxCentre","value_LowLeft","value_Collected","value_IndirectFreekickTaken","value_Obstruction","value_Yellow","value_KeeperSaveObox","value_PlayerCaughtOffside","value_LeadingToGoal","value_BigChanceCreated","value_IntentionalGoalAssist","value_BigChance","value_HighRight","value_MissRight","value_CornerTaken","value_PlayerPosition","value_JerseyNumber","value_FormationSlot","value_TeamFormation","value_CaptainPlayerId","value_InvolvedPlayers","value_TeamPlayerFormation","value_FastBreak","value_SmallBoxRight","value_SixYardBlock","value_FromCorner","value_LeadingToAttempt","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1379,735,65,17,29,2.415,6.8,"SecondHalf","Foul","Unsuccessful",NA,NA,NA,"64",FALSE,361710,2.415,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1666666666667,2818950867,68,NA,178,56,NA,NA,NA,NA,233,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back",NA,NA,NA,NA,"525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",25,"Jean-Clair Todibo","DC",TRUE,0,0,0,"J. Todibo",1379,76,"Ipswich",1379
1380,526,66,0,165,101.85,59.908,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 123, 138, 124, 125, 40, 41, 44, 35, 38, 217, 218)",TRUE,366211,96.285,37.264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.8833333333333,2818951613,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,210,11113,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.3",NA,"Center","4.47","54.8","91.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0379259,0.25745362,0.21952772,"Ipswich","West Ham",3,"Leif Davis","DL",TRUE,16.7926158884966,0,-103.807397685832,"L. Davis",1380,76,"Ipswich",1380
1381,527,66,1,165,96.39,37.128,"SecondHalf","MissedShots","Successful",NA,NA,NA,"c(91, 7, 90, 10, 1, 5, 13)",TRUE,256129,96.39,37.128,93.6,22,18.1,1.7,TRUE,526,366211,NA,NA,NA,67.9,2818951621,69,NA,178,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,17,102,NA,146,72,328,147,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,154,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.1",NA,"2.5",NA,"93.6",NA,NA,"22.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"Ipswich","West Ham",10,"Conor Chaplin","AMC",TRUE,0,0,0,"C. Chaplin",1381,76,"Ipswich",1381
1382,738,66,5,29,8.19,51.272,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,351127,25.515,56.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9666666666667,2818951737,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18.1",NA,"Back","0.29","83.0","24.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00750072,0.00942382,0.0019231,"West Ham","Ipswich",15,"Konstantinos Mavropanos","DC",TRUE,15.7468095684067,0,16.609697833946,"K. Mavropanos",1382,77,"West Ham",1382
1383,738.5,66,8,29,25.515,56.44,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,322596,33.705,59.092,NA,NA,NA,NA,NA,739,NA,NA,NA,NA,68.0166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00942382,0.0105949,0.00117108,"West Ham","Ipswich",20,"Jarrod Bowen","FW",TRUE,0,7.01023327625734,17.9424470891587,"J. Bowen",1383,77,"West Ham",1383
1384,739,66,11,29,33.705,59.092,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,322596,29.505,54.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.0666666666667,2818951769,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2",NA,"Back","3.97","80.2","28.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0105949,0.0105949,0,"West Ham","Ipswich",20,"Jarrod Bowen","FW",TRUE,-2.65659295216187,0,-132.671760013079,"J. Bowen",1384,77,"West Ham",1384
1385,740,66,13,29,29.505,54.536,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 215, 218)",TRUE,459708,17.325,55.148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1,2818951805,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12.2",NA,"Back","3.09","81.1","16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0105949,0.00878589,-0.00180901,"West Ham","Ipswich",57,"Ollie Scarles","ML",TRUE,-11.9512460144698,0,177.123517878807,"O. Scarles",1385,77,"West Ham",1385
1386,741,66,15,29,17.325,55.148,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 37, 215, 218)",TRUE,368310,21.945,63.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1333333333333,2818951823,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3",NA,"Back","1.05","93.0","20.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00942382,0.00844854,-0.00097528,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,2.13773709994285,0,60.2764738192933,"M. Kilman",1386,77,"West Ham",1386
1387,742,66,17,29,19.635,64.056,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 215, 218)",TRUE,459708,10.185,58.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1666666666667,2818951849,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.0",NA,"Back","3.68","85.9","9.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00844854,0.00750072,-0.000947819999999999,"West Ham","Ipswich",57,"Ollie Scarles","ML",TRUE,-7.4056145325705,0,-149.152295338399,"O. Scarles",1387,77,"West Ham",1387
1388,742.5,66,17.5,29,10.185,58.412,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,368310,13.44,60.044,NA,NA,NA,NA,NA,743,NA,NA,NA,NA,68.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.00878589,0.00779616,-0.000989729999999999,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,0,2.71521682639485,26.6283847321744,"M. Kilman",1388,77,"West Ham",1388
1389,743,66,18,29,13.44,60.044,"SecondHalf","OffsidePass","Successful",NA,NA,NA,"c(91, 216)",TRUE,368310,58.065,48.348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1833333333333,2818951959,69,NA,178,56,NA,141,140,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center",NA,"71.1","55.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"104058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,NA,NA,NA,"West Ham","Ipswich",26,"Maximilian Kilman","DC",TRUE,0,0,-14.6866055952836,"M. Kilman",1389,77,"West Ham",1389
1390,529,66,33,165,45.045,14.688,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 132, 35, 37, 216, 218)",TRUE,362826,44.625,36.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4333333333333,2818952187,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21.6",NA,"Back","1.59","53.3","42.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.0138454,0.01484598,0.00100058,"Ipswich","West Ham",26,"Dara O'Shea","DC",TRUE,2.57184586193832,0,91.1162174294592,"D. O'Shea",1390,78,"Ipswich",1390
1391,529.5,66,35,165,44.625,36.244,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,381161,46.83,41.412,NA,NA,NA,NA,NA,530,NA,NA,NA,NA,68.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01484598,0.01484598,0,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,0,1.77637191056081,66.8937981979959,"J. Greaves",1391,78,"Ipswich",1391
1392,530,66,37,165,46.83,41.412,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,381161,51.975,38.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5,2818952205,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.7",NA,"Back","5.83","57.2","49.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01484598,0.01484598,0,"Ipswich","West Ham",24,"Jacob Greaves","DC",TRUE,5.38976242488715,0,-26.0594869842017,"J. Greaves",1392,78,"Ipswich",1392
1393,531,66,38,165,51.975,38.896,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,404108,48.3,46.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5166666666667,2818952259,69,212,178,56,213,141,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.1",NA,"Back","2.04","67.8","46.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 02:31:30",29771,"Portman Road","Tim Robinson","1 : 3",165,29,0.01689528,0.01429128,-0.002604,"Ipswich","West Ham",12,"Jens Cajuste","DMC",TRUE,-4.72700098173672,0,117.014768363003,"J. Cajuste",1393,78,"Ipswich",1393
