"index","eventId","minute","second","teamId","x","y","period","type","outcomeType","qualifiers.type.value","qualifiers.type.displayName","qualifiers.value","satisfiedEventsTypes","isTouch","playerId","endX","endY","blockedX","blockedY","goalMouthZ","goalMouthY","isShot","relatedEventId","relatedPlayerId","isGoal","cardType","isOwnGoal","cumulative_mins","id","expandedMinute","type_value_Zone","type_value_Angle","type_value_StandingSave","type_value_PassEndX","type_value_Length","type_value_PassEndY","type_value_Longball","type_value_Offensive","type_value_OppositeRelatedEvent","type_value_Defensive","type_value_HeadPass","type_value_ThrowIn","type_value_LayOff","type_value_Chipped","type_value_Foul","type_value_FreekickTaken","type_value_RightFoot","type_value_Cross","type_value_BlockedCross","type_value_IntentionalAssist","type_value_ShotAssist","type_value_KeyPass","type_value_GoalMouthY","type_value_LowCentre","type_value_BlockedX","type_value_FirstTouch","type_value_BoxCentre","type_value_Assisted","type_value_RegularPlay","type_value_RelatedEventId","type_value_GoalMouthZ","type_value_BlockedY","type_value_Feet","type_value_ParriedSafe","type_value_KeeperSaveInTheBox","type_value_LeftFoot","type_value_BigChanceCreated","type_value_BigChance","type_value_Head","type_value_Collected","type_value_Hands","type_value_OtherBodyPart","type_value_OutOfBoxCentre","type_value_IndividualPlay","type_value_LowLeft","type_value_DivingSave","type_value_KeeperSaveObox","type_value_Blocked","type_value_LowRight","type_value_OutfielderBlock","type_value_GoalKick","type_value_MissHigh","type_value_HighClaim","type_value_KeeperThrow","type_value_Throughball","type_value_JerseyNumber","type_value_PlayerPosition","type_value_FormationSlot","type_value_PlayerCaughtOffside","type_value_MissRight","type_value_SetPiece","type_value_MissLeft","type_value_IndirectFreekickTaken","type_value_CornerTaken","type_value_HighCentre","type_value_BoxLeft","type_value_LeadingToAttempt","type_value_Red","type_value_Yellow","type_value_InvolvedPlayers","type_value_TeamPlayerFormation","type_value_CaptainPlayerId","type_value_TeamFormation","type_value_GoalDisallowed","type_value_BoxRight","type_value_FastBreak","type_value_HighRight","type_value_IntentionalGoalAssist","type_value_SmallBoxRight","type_value_HighLeft","type_value_Volley","type_value_DirectFreekick","type_value_Penalty","type_value_KeeperMissed","type_value_ParriedDanger","type_value_FromCorner","value_Zone","value_Angle","value_StandingSave","value_PassEndX","value_Length","value_PassEndY","value_Longball","value_Offensive","value_OppositeRelatedEvent","value_Defensive","value_HeadPass","value_ThrowIn","value_LayOff","value_Chipped","value_Foul","value_FreekickTaken","value_RightFoot","value_Cross","value_BlockedCross","value_IntentionalAssist","value_ShotAssist","value_KeyPass","value_GoalMouthY","value_LowCentre","value_BlockedX","value_FirstTouch","value_BoxCentre","value_Assisted","value_RegularPlay","value_RelatedEventId","value_GoalMouthZ","value_BlockedY","value_Feet","value_ParriedSafe","value_KeeperSaveInTheBox","value_LeftFoot","value_BigChanceCreated","value_BigChance","value_Head","value_Collected","value_Hands","value_OtherBodyPart","value_OutOfBoxCentre","value_IndividualPlay","value_LowLeft","value_DivingSave","value_KeeperSaveObox","value_Blocked","value_LowRight","value_OutfielderBlock","value_GoalKick","value_MissHigh","value_HighClaim","value_KeeperThrow","value_Throughball","value_JerseyNumber","value_PlayerPosition","value_FormationSlot","value_PlayerCaughtOffside","value_MissRight","value_SetPiece","value_MissLeft","value_IndirectFreekickTaken","value_CornerTaken","value_HighCentre","value_BoxLeft","value_LeadingToAttempt","value_Red","value_Yellow","value_InvolvedPlayers","value_TeamPlayerFormation","value_CaptainPlayerId","value_TeamFormation","value_GoalDisallowed","value_BoxRight","value_FastBreak","value_HighRight","value_IntentionalGoalAssist","value_SmallBoxRight","value_HighLeft","value_Volley","value_DirectFreekick","value_Penalty","value_KeeperMissed","value_ParriedDanger","value_FromCorner","timeStamp","attendance","venueName","referee","ftScore","hteamId","ateamId","start_zone_value_xT","end_zone_value_xT","xT","teamName","oppositionTeamName","shirtNo","name","position","isFirstEleven","prog_pass","prog_carry","pass_or_carry_angle","shortName","event_index","possession_id","possession_team","row_number"
1453,843,81,31,32,63.105,5.848,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 35, 37, 216, 218)",TRUE,69344,56.595,39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9333333333333,2818977215,87,56,213,178,140,212,141,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","1.76",NA,"53.9","33.9","57.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0174506,0.01689528,-0.000555320000000002,"Man Utd","Aston Villa",14,"Christian Eriksen","Sub",NA,1.80207591489923,0,101.077129233457,"C. Eriksen",1453,73,"Man Utd",1453
1454,844,81,34,32,58.59,39.78,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,123761,65.625,35.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.9833333333333,2818977275,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.74",NA,"62.5","8.2","52.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01689528,0.0199707,0.00307542,"Man Utd","Aston Villa",8,"Bruno Fernandes","MC",TRUE,7.36513277529887,0,-31.3395433135627,"B. Fernandes",1454,73,"Man Utd",1454
1455,845,81,36,32,65.625,35.632,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 37, 217, 218)",TRUE,88526,70.14,56.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0166666666667,2818977329,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","1.36",NA,"66.8","21.2","82.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0199707,0.02401521,0.00404451,"Man Utd","Aston Villa",18,"Casemiro","MC",TRUE,-1.97582827897966,0,77.6794296564764,"Casemiro",1455,73,"Man Utd",1455
1456,846,81,39,32,70.455,57.324,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 35, 38, 216, 218)",TRUE,495260,57.645,49.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.0666666666667,2818977403,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","3.68",NA,"54.9","14.9","73.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02401521,0.01685596,-0.00715925,"Man Utd","Aston Villa",13,"Patrick Dorgu","DML",TRUE,-8.21053417888653,0,-149.267013041352,"P. Dorgu",1456,73,"Man Utd",1456
1457,847,81,42,32,55.44,49.096,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 38, 216, 218)",TRUE,22079,47.88,43.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1166666666667,2818977475,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","3.80",NA,"45.6","9.6","63.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01685596,0.01429128,-0.00256468,"Man Utd","Aston Villa",35,"Jonny Evans","Sub",NA,-6.05567013245711,0,-142.276436350402,"J. Evans",1457,73,"Man Utd",1457
1458,848,81,44,32,47.88,43.248,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 35, 37, 216, 218)",TRUE,99487,38.115,53.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.15,2818977529,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","2.31",NA,"36.3","14.4","79.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01429128,0.01214719,-0.00214409,"Man Utd","Aston Villa",5,"Harry Maguire","DC",TRUE,-11.9062744842472,0,132.630550022609,"H. Maguire",1458,73,"Man Utd",1458
1459,849,81,45,32,38.22,53.244,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 127, 35, 38, 215, 218)",TRUE,22079,33.285,21.488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.1666666666667,2818977593,87,56,213,178,140,212,141,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","4.56",NA,"31.7","32.1","31.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01214719,0.01110462,-0.00104257,"Man Utd","Aston Villa",35,"Jonny Evans","Sub",NA,-3.30081084115237,0,-98.833319423957,"J. Evans",1459,73,"Man Utd",1459
1460,850,81,48,32,33.285,21.488,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 117, 30, 36, 38, 216, 218)",TRUE,100008,48.405,9.044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2166666666667,2818977693,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Back","5.59",NA,"46.1","19.6","13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01110462,0.0138454,0.00274078,"Man Utd","Aston Villa",2,"Victor Lindelof","DC",TRUE,10.9452733366598,0,-39.4549226021153,"V. Lindelof",1460,73,"Man Utd",1460
1461,851,81,51,32,48.3,11.288,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 37, 216, 218)",TRUE,69344,59.85,26.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2666666666667,2818977731,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","0.92",NA,"57.0","19.0","38.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0138454,0.01689528,0.00304988,"Man Utd","Aston Villa",14,"Christian Eriksen","Sub",NA,15.2918243084675,0,52.5802765347889,"C. Eriksen",1461,73,"Man Utd",1461
1462,852,81,53,32,61.11,26.588,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 36, 38, 216, 218)",TRUE,88526,63.735,21.284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3,2818977787,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.17",NA,"60.7","5.9","31.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0199707,0.01935132,-0.000619379999999999,"Man Utd","Aston Villa",18,"Casemiro","MC",TRUE,1.33163714799443,0,-63.6687548321484,"Casemiro",1462,73,"Man Utd",1462
1463,853,81,55,32,63.84,22.304,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,460260,71.82,18.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3333333333333,2818977861,87,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","5.85",NA,"68.4","8.8","27.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.01935132,0.0241224,0.00477108,"Man Utd","Aston Villa",37,"Kobbie Mainoo","Sub",NA,6.22329673941886,0,-24.7095410025949,"K. Mainoo",1463,73,"Man Utd",1463
1464,853.5,81,56,32,71.82,18.632,"SecondHalf","Carry","Successful",999,"takeOns","0","NULL",TRUE,88526,76.335,21.76,NA,NA,NA,NA,NA,854,NA,NA,NA,NA,87.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0241224,0.0241224,0,"Man Utd","Aston Villa",18,"Casemiro","MC",TRUE,0,5.39731956361518,34.7142857700462,"Casemiro",1464,73,"Man Utd",1464
1465,854,81,57,32,76.335,21.76,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 124, 127, 205, 36, 37, 217, 218)",TRUE,88526,93.555,55.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3666666666667,2818977941,87,56,213,178,140,212,141,1,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","1.10",NA,"89.1","38.0","81.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.0241224,0.04066992,0.01654752,"Man Utd","Aston Villa",18,"Casemiro","MC",TRUE,6.70288693678341,0,63.046453940965,"Casemiro",1465,73,"Man Utd",1465
1466,855,82,1,32,93.975,55.828,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 35, 38, 217, 218)",TRUE,495260,81.9,54.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4333333333333,2818978003,88,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Left","3.28",NA,"78.0","12.2","79.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.04066992,0.02953272,-0.0111372,"Man Utd","Aston Villa",13,"Patrick Dorgu","DML",TRUE,-6.22939506932154,0,-172.302814792946,"P. Dorgu",1466,73,"Man Utd",1466
1467,856,82,4,32,81.9,54.196,"SecondHalf","Pass","Successful",NA,NA,NA,"c(91, 119, 117, 30, 205, 36, 38, 217, 218)",TRUE,123761,85.47,41.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.4833333333333,2818978095,88,56,213,178,140,212,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Center","4.98",NA,"81.4","13.5","60.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-05-26 13:55:16",73839,"Old Trafford","Thomas Bramall","2 : 0",32,24,0.02953272,0.03511326,0.00558054,"Man Utd","Aston Villa",8,"Bruno Fernandes","MC",TRUE,9.88944122941674,0,-74.7070123140142,"B. Fernandes",1467,73,"Man Utd",1467
